cow_id,age,breed,feed_quantity,temperature,humidity,lactation_stage,milk_yield
b98ac497,10,Jersey,15.5,16.25,53.24,340,14.88
9c516ffd,8,Jersey,18.33,20.11,56.64,318,17.13
2fa3b99d,2,Holstein,22.98,13.72,75.77,35,31.28
af6d31d9,7,Jersey,17.93,18.1,60.85,305,17.15
fd84a170,3,Jersey,20.35,16.41,97.56,273,19.27
5efaef44,6,Holstein,24.99,12.99,73.24,6,28.85
71a386ab,6,Guernsey,18.48,16.06,57.72,174,24.44
635756e6,5,Holstein,23.61,16.08,57.38,75,38.22
25da42f9,3,Jersey,21.09,16.07,70.38,214,23.15
fecc6aa3,3,Holstein,23.39,32.65,82.3,387,18.95
75c1c421,9,Holstein,28.38,25.39,74.68,178,22.31
dc7fe98d,8,Guernsey,17.55,11.4,94.42,389,14.64
5cb03f40,3,Jersey,19.08,32.18,75.86,95,17.56
2e6a0357,9,Jersey,17.39,4.47,73.47,335,14.46
0360820b,8,Holstein,26.88,6.15,71.9,387,23.34
d610ddcc,5,Holstein,24.07,14.75,80.28,256,31.35
32fada4a,9,Holstein,27.04,7.13,61.62,82,31.14
797d18f0,4,Holstein,24.64,17.81,45.21,14,31.03
8d6ad174,9,Holstein,25.29,-2.74,92.02,245,27.49
c457c498,6,Holstein,24.61,3.45,55.72,130,36.1
ba3f549f,5,Jersey,21.34,27.93,58.17,16,17.93
46e8e76a,4,Holstein,26.09,5.91,53.87,265,34.82
c058ad9d,10,Jersey,18.45,12.85,67.82,251,16.17
10ad8c89,7,Jersey,11.47,27.62,45.09,132,16.86
f95ba31f,7,Guernsey,17.68,28.66,75.02,106,14.01
0e440755,3,Guernsey,18.31,36.62,55.02,171,17.08
68081ab9,2,Holstein,23.36,27.04,76.82,286,24.03
82462eaf,8,Holstein,21.56,14.15,75.08,263,27.08
e57dad1a,4,Jersey,18.87,17.6,73.74,370,16.85
f35e15cc,6,Holstein,25.99,15.85,72.84,298,28.19
dac780f3,2,Holstein,21.97,21.16,43.25,83,31.17
cfa31dd5,8,Jersey,18.79,1.69,41.57,22,23.31
10ad8c89,7,Jersey,20.73,9.44,44.12,398,17.19
69976ccf,5,Holstein,25.46,23.16,46.72,57,35.74
eced317a,5,Jersey,18.77,37.1,57.47,16,16.14
1f9644d8,7,Holstein,22.08,16.78,56.39,100,31.7
b14a7193,4,Holstein,21.32,16.61,83.7,96,35.33
d457cb54,2,Holstein,26.37,32.54,56.99,150,24.09
682e4192,5,Jersey,14.21,17.56,45.84,211,18.74
955458f8,2,Guernsey,19.67,29.02,75.9,55,14.2
1083648f,8,Holstein,23.87,32.93,60.22,336,17.0
0323a382,3,Holstein,22.86,35.7,58.08,67,23.01
64f6fbe3,2,Holstein,27.55,36.63,63.16,314,18.77
99b42a30,7,Holstein,19.79,22.48,79.25,180,30.22
231b4e55,5,Holstein,22.7,25.37,73.87,126,28.65
6bc5355e,9,Holstein,28.83,12.19,44.63,204,29.95
a69ecb99,10,Holstein,28.23,28.02,74.66,320,19.07
b3930ef4,10,Jersey,21.89,23.33,24.83,13,16.42
9cd97eff,10,Holstein,24.43,21.31,48.92,203,24.82
f0ce6f53,9,Guernsey,17.98,5.71,63.33,97,18.52
ce94048a,9,Holstein,25.99,14.62,76.03,273,24.15
7a885d64,10,Holstein,19.83,2.69,53.29,74,27.05
125d2743,2,Holstein,27.98,28.07,35.83,17,24.76
526594f3,9,Holstein,26.85,20.01,57.37,376,22.22
acd43711,6,Holstein,24.91,19.91,30.16,247,31.12
d41aa14d,3,Jersey,16.7,9.06,73.18,338,17.64
9dc75e0d,10,Holstein,22.38,21.43,72.74,76,28.04
d6665a67,5,Jersey,22.18,25.07,66.76,200,22.4
fef40155,7,Jersey,16.34,16.3,59.38,118,25.22
952e34f1,6,Holstein,25.76,42.59,49.83,148,16.48
15a40370,5,Holstein,23.65,22.3,46.17,161,38.12
bc2cf9ca,6,Jersey,15.35,20.77,45.49,2,11.9
f9ec0a01,7,Jersey,16.96,20.42,68.24,78,20.58
4a1bed79,8,Holstein,23.91,-7.51,66.36,66,31.98
ecc7e414,4,Holstein,25.95,29.6,66.94,380,18.53
68a8cc7a,7,Holstein,23.25,35.19,69.88,322,19.6
65d28837,10,Holstein,20.01,32.5,40.01,134,22.14
0e440755,3,Guernsey,14.93,30.08,51.76,222,14.07
22ce2131,8,Jersey,22.12,15.88,73.7,155,20.8
289bac21,7,Jersey,16.99,7.92,56.23,23,21.77
773ac735,9,Holstein,25.89,14.19,50.83,328,20.51
ef44d923,2,Jersey,18.15,21.34,63.61,119,22.94
b5d1f6e0,5,Holstein,25.74,33.14,61.98,145,26.81
4e113777,9,Holstein,27.1,40.15,79.36,397,12.11
f0f5a619,7,Jersey,16.36,20.77,61.86,354,14.91
37e1c213,10,Holstein,19.24,33.63,84.61,329,12.97
048aeeb6,2,Jersey,20.51,5.88,61.35,212,19.4
77e0549b,4,Holstein,25.33,39.23,48.38,242,19.31
5a4783e4,2,Holstein,23.91,4.85,47.98,294,24.67
125b9408,8,Holstein,21.41,21.38,52.44,294,24.6
0822be16,8,Jersey,17.7,9.75,52.19,57,19.52
e722c1ad,2,Holstein,22.54,27.01,71.9,244,23.82
a1133681,2,Jersey,17.92,27.18,51.97,32,18.6
456d5839,10,Holstein,22.75,19.21,51.31,213,24.43
5fbddccb,8,Holstein,27.87,19.39,51.72,370,21.76
83e1fd56,9,Guernsey,16.49,13.21,55.23,172,15.06
b2ef3e82,10,Jersey,21.6,22.81,75.24,296,15.61
d67e58e8,8,Holstein,21.76,8.49,20.0,279,24.53
f9ec0a01,7,Jersey,14.81,28.74,59.54,5,13.28
5091babb,10,Holstein,24.72,27.01,100.0,76,20.67
d6987e9a,2,Jersey,16.76,33.7,35.51,258,14.06
aee3a440,4,Jersey,18.41,34.62,66.73,32,14.89
69467142,2,Holstein,26.63,22.5,72.14,181,28.43
4dfbf087,6,Holstein,21.26,21.89,64.46,355,22.91
7a2c4bdc,10,Holstein,22.66,7.65,51.91,108,27.79
7b8b79ac,6,Holstein,22.81,3.79,55.11,219,31.92
1dcda161,2,Holstein,25.2,26.34,49.53,68,28.41
77e0549b,4,Holstein,16.33,19.41,52.42,357,23.15
8c5b5bcf,9,Jersey,16.12,31.4,54.19,197,8.41
50b5974a,10,Jersey,14.25,25.59,57.39,324,12.48
8e19cf6e,7,Jersey,15.41,25.95,51.15,166,15.35
cb81e3b7,6,Holstein,20.98,10.2,43.66,4,23.1
ca08d7ff,4,Holstein,25.37,17.06,80.35,61,37.48
5584c2ea,9,Holstein,23.11,13.24,43.58,105,33.55
64fdd93c,3,Guernsey,15.35,36.3,54.41,170,11.1
834f415f,10,Holstein,24.67,8.42,34.78,347,22.51
69689cc9,5,Holstein,25.91,23.08,43.57,294,26.73
9d09c662,4,Holstein,23.83,17.18,61.48,367,25.93
ca08d7ff,4,Holstein,29.36,18.93,77.24,80,38.61
090c6a23,6,Jersey,16.46,4.81,20.54,195,22.19
621851e5,6,Jersey,17.06,12.34,59.48,311,19.41
e0e25f90,4,Jersey,15.44,13.5,61.26,156,19.88
f397ebc1,3,Holstein,23.11,31.46,58.53,45,22.85
843dde83,6,Jersey,14.01,18.04,49.93,194,20.61
70cb2957,9,Jersey,15.08,3.69,55.04,128,20.64
e86a8272,5,Holstein,22.56,18.86,61.08,145,36.24
53ffed8d,8,Holstein,23.52,26.75,58.01,171,26.82
1f408383,3,Holstein,27.29,28.96,60.32,71,27.75
2f86ca6a,4,Holstein,19.06,20.67,50.52,25,32.34
7d1bf787,7,Holstein,24.33,25.54,72.87,237,24.08
ecc82138,6,Jersey,12.89,36.9,54.22,237,13.42
ced8267a,9,Holstein,26.39,38.23,56.43,198,11.31
5251cd71,10,Holstein,23.04,25.24,78.46,275,19.48
8f9ec222,9,Jersey,18.97,39.28,65.24,19,6.94
6e16c23e,7,Holstein,24.45,19.24,57.79,152,35.59
3f4a1a92,8,Guernsey,16.17,11.57,65.79,286,16.34
febbd95a,6,Guernsey,21.22,21.77,28.5,283,18.26
b5cb5cfc,4,Jersey,18.49,25.89,48.98,10,21.16
04b56109,8,Jersey,18.7,29.72,79.55,82,17.24
83e1fd56,9,Guernsey,19.61,8.92,83.91,38,16.58
46e8e76a,4,Holstein,22.99,27.6,55.62,204,26.59
c7970195,5,Holstein,25.24,29.4,46.5,166,29.8
e723b1ef,7,Holstein,28.57,-0.22,58.48,178,33.36
959f9442,5,Jersey,16.94,22.9,60.69,196,23.56
7d4ace1c,10,Jersey,15.53,15.42,62.79,45,19.33
125b9408,8,Holstein,19.55,29.59,68.56,357,14.91
5276f932,7,Jersey,13.44,12.44,65.28,332,15.76
9a5aaeba,4,Jersey,15.02,9.45,61.89,231,21.61
39d06cb9,5,Holstein,20.57,36.5,49.22,219,22.33
a9020c0e,3,Holstein,21.34,13.7,70.98,168,32.88
a24a4f18,5,Jersey,14.72,35.33,60.49,324,13.66
04cddfe9,4,Jersey,15.9,21.54,54.95,249,21.15
a08803a3,4,Holstein,27.42,30.47,71.4,367,22.29
0d684075,2,Holstein,24.39,24.73,50.32,336,20.28
3f5f054c,4,Holstein,22.65,21.7,74.33,362,26.59
548b5a5c,8,Guernsey,16.65,19.53,36.27,66,19.84
bf90c838,8,Holstein,20.3,9.0,58.38,145,29.13
85596f79,7,Holstein,24.77,22.27,55.14,130,33.01
10c64c67,9,Jersey,15.66,30.35,66.68,165,14.43
d2fe08ff,2,Holstein,18.31,14.74,60.49,166,27.81
ea50c44e,4,Jersey,17.16,24.03,48.42,82,22.84
6e5147c6,9,Jersey,17.6,-3.72,90.63,315,17.15
931faa32,10,Jersey,20.99,24.26,76.62,347,10.47
30ea8029,6,Holstein,23.09,13.93,53.93,53,33.82
99c9b864,6,Holstein,32.3,31.22,65.55,154,26.51
900cd847,2,Holstein,19.88,28.4,39.64,179,20.3
f49d53e2,10,Holstein,27.24,36.57,76.58,358,12.0
9f3007ae,9,Jersey,21.99,2.61,44.21,66,24.15
aa1a2c60,9,Jersey,17.62,3.46,63.97,385,15.5
15623530,9,Holstein,22.88,18.36,58.24,126,31.94
ed8d2ec5,9,Guernsey,18.6,18.84,77.09,230,17.53
c82ac8ec,9,Holstein,27.12,26.75,57.61,326,20.95
8e8a616f,4,Jersey,17.5,32.55,74.19,236,14.07
08a31ef2,6,Holstein,18.66,16.78,61.63,259,24.42
f529d112,3,Holstein,22.6,23.9,69.13,90,26.13
1a700736,6,Jersey,13.93,18.2,67.99,97,22.94
62af9490,3,Holstein,23.36,27.2,39.75,341,22.97
7ff6941e,2,Holstein,25.44,45.0,72.36,94,18.56
c3586ea4,2,Holstein,24.37,17.59,64.3,37,30.47
1d7c0e30,3,Guernsey,12.66,20.72,44.02,166,18.29
537d09ed,10,Holstein,26.94,27.47,80.98,220,23.68
bfd49f89,3,Holstein,20.71,14.2,42.65,283,27.9
8f55a685,5,Holstein,26.95,8.54,66.99,182,33.69
90a39646,4,Holstein,25.91,32.95,68.16,82,26.44
2ff6c477,2,Holstein,20.42,15.24,58.96,237,26.78
ad3fa403,9,Jersey,19.26,12.99,70.22,301,15.83
ae4c5062,7,Jersey,14.29,13.27,50.39,59,22.65
fef40155,7,Jersey,15.58,1.21,73.96,193,21.97
13b12dbd,8,Holstein,25.49,18.41,78.79,204,29.0
f33a5b94,9,Holstein,25.97,6.75,68.16,276,25.14
464f5559,5,Holstein,22.28,-6.7,87.04,35,35.39
88fbc8b7,10,Jersey,17.46,18.22,46.31,65,17.93
c82a41dc,5,Holstein,21.44,8.56,68.12,181,33.95
916f11f3,7,Jersey,14.18,15.12,76.11,169,19.33
32af7064,9,Jersey,19.27,30.34,82.01,39,10.37
7a312f21,3,Holstein,29.83,25.01,46.82,238,29.1
3394b844,7,Jersey,18.65,9.09,71.91,2,15.48
5fbddccb,8,Holstein,18.83,17.86,79.69,29,25.52
bb7eb191,3,Holstein,25.11,11.15,62.43,32,34.03
15566bfe,2,Holstein,24.7,30.62,58.9,62,23.76
fd08f868,7,Holstein,23.76,6.65,43.65,170,31.34
c759453a,5,Holstein,26.1,10.96,58.58,231,31.84
d2fe08ff,2,Holstein,23.27,11.04,63.29,362,23.42
50b5974a,10,Jersey,22.36,18.47,48.75,353,15.15
42098bc8,6,Holstein,23.15,20.74,57.94,67,34.83
189ebe93,2,Holstein,20.47,13.44,47.82,393,23.56
b335fc9f,3,Holstein,26.18,24.04,46.32,31,32.0
63d9dbb2,2,Holstein,27.06,18.32,30.99,106,34.41
f95ba31f,7,Guernsey,17.41,32.99,49.28,286,10.92
73046a63,6,Holstein,25.27,29.64,65.44,198,25.11
7b11f192,3,Holstein,20.51,25.92,72.95,11,26.3
7408ae6d,10,Jersey,16.96,16.98,61.22,44,19.56
d2fe08ff,2,Holstein,20.24,9.72,52.71,30,29.2
d5e25ba1,2,Jersey,22.33,26.14,46.96,275,15.63
378c8b8f,9,Jersey,21.05,23.29,62.1,26,15.65
68630f18,6,Jersey,14.53,19.83,58.41,169,20.95
8f3a83b3,2,Jersey,13.37,26.4,40.26,177,14.99
9a5aaeba,4,Jersey,13.66,20.41,52.91,353,16.24
3241ea94,6,Jersey,14.81,22.59,67.91,154,20.71
9a6a874e,7,Jersey,15.84,37.49,54.14,72,16.05
7076d813,7,Holstein,20.77,22.82,57.41,150,25.11
615d7894,4,Jersey,14.49,27.03,92.32,151,18.46
66f4acd0,3,Holstein,22.3,10.9,91.61,183,30.02
9a6a874e,7,Jersey,21.99,16.76,58.79,326,16.69
f871a6bd,5,Holstein,23.46,24.8,44.17,139,31.74
5e339dc2,6,Holstein,24.07,30.33,83.46,210,21.05
1d9e3df7,9,Holstein,21.98,34.71,49.51,314,14.77
91c3d79d,6,Guernsey,15.6,5.56,52.76,299,16.47
2b3e0cb1,5,Holstein,24.88,7.29,41.29,215,33.82
a80444be,7,Holstein,24.93,25.1,79.09,321,20.97
111ece9e,10,Holstein,24.19,32.85,50.62,249,15.15
125b9408,8,Holstein,20.76,29.55,59.42,127,27.49
ff0435cd,5,Holstein,25.48,24.9,68.21,248,27.82
0650b430,9,Holstein,18.07,20.81,59.43,99,29.22
797d18f0,4,Holstein,24.08,38.73,74.67,165,17.48
0d607dee,4,Holstein,18.96,27.23,61.68,359,21.98
916f11f3,7,Jersey,19.6,-0.33,91.69,255,21.72
d3ef820f,9,Holstein,25.22,35.93,60.29,169,18.72
93c8ce32,6,Holstein,21.63,16.42,66.74,48,34.49
9cd97eff,10,Holstein,28.81,22.9,46.49,69,28.04
3dd7ed0f,6,Holstein,23.5,40.59,63.81,16,14.73
8a91468a,10,Guernsey,16.4,21.15,62.71,368,12.62
4eb757cc,6,Jersey,20.34,14.09,64.32,325,17.99
3c295da7,3,Jersey,15.02,15.31,78.51,4,16.78
8716129a,2,Holstein,22.79,9.91,58.08,29,30.55
cd21ee11,5,Guernsey,11.04,-2.14,53.9,186,19.54
c08a88a5,3,Holstein,22.67,14.06,76.62,151,31.75
0325af37,6,Holstein,25.19,3.09,45.32,189,33.72
4bdc2859,10,Holstein,25.15,19.33,81.82,84,28.86
d086b276,4,Holstein,23.4,18.85,63.96,218,29.62
75af9eaf,8,Jersey,11.85,19.48,57.96,16,18.25
d3336846,10,Holstein,23.97,8.03,78.08,273,21.17
a1133681,2,Jersey,14.48,12.61,69.78,92,21.64
a556ce05,3,Jersey,14.8,13.25,77.33,257,21.94
f0f5a619,7,Jersey,17.16,23.07,56.28,302,19.06
651ad7a8,8,Holstein,28.72,19.71,40.07,256,29.25
d2b069d6,5,Holstein,27.02,20.85,71.97,37,40.0
f4e183ff,3,Holstein,25.76,5.73,62.02,348,26.33
1d5957a0,2,Holstein,21.5,14.24,65.11,15,25.42
959f9442,5,Jersey,20.06,18.0,63.74,364,18.96
456d5839,10,Holstein,22.31,21.11,77.77,194,24.73
0360820b,8,Holstein,24.33,19.24,54.41,393,22.88
6203c4ef,3,Jersey,15.97,25.46,48.1,75,19.79
c39de43c,7,Guernsey,19.65,28.16,59.81,306,14.98
99c9b864,6,Holstein,29.79,-5.74,55.39,371,28.24
053a4adb,2,Guernsey,18.13,21.47,52.17,337,16.86
5276f932,7,Jersey,13.98,1.55,71.78,399,15.14
dfa19d68,2,Guernsey,19.75,17.5,46.77,158,20.56
88c610ee,5,Holstein,26.98,17.78,54.38,344,30.84
cc50d896,5,Holstein,22.73,10.45,65.54,274,31.16
7ba386ea,6,Jersey,15.53,20.54,74.57,234,18.52
f5d6ca8d,2,Jersey,17.24,26.58,75.69,118,16.78
ab414fad,9,Holstein,20.92,21.52,33.88,63,28.46
cd0a397c,6,Holstein,22.52,8.27,33.98,190,32.07
6541b993,8,Holstein,23.47,14.82,79.88,7,25.68
7113e7b2,5,Holstein,28.05,15.79,43.03,83,41.57
82462eaf,8,Holstein,26.17,36.05,44.14,366,15.07
20133b80,6,Guernsey,18.36,25.87,81.21,304,13.72
cc297981,4,Jersey,17.21,14.98,44.89,104,22.82
e335f6a1,5,Holstein,22.9,35.34,76.84,206,16.32
3241ea94,6,Jersey,20.16,6.2,61.32,258,20.99
7da46f37,9,Holstein,27.71,25.87,56.92,258,22.17
4686b9da,2,Jersey,16.84,7.41,71.81,353,16.33
f7b92585,4,Jersey,15.25,20.41,81.15,257,20.59
0b3cb175,8,Holstein,23.04,11.47,61.09,137,29.22
3d2556c5,8,Holstein,24.67,9.23,75.54,190,29.05
cf23f56d,3,Guernsey,14.97,20.48,57.4,302,12.57
601082c0,6,Holstein,30.13,30.87,64.73,161,25.85
09d19ebe,7,Holstein,25.69,8.89,40.63,113,36.75
7a2c4bdc,10,Holstein,33.04,22.5,51.58,115,30.06
694ae34b,3,Jersey,21.42,4.05,29.41,369,15.74
241fa2c6,4,Holstein,21.43,23.13,86.74,39,28.56
2425e0a7,5,Holstein,24.87,15.76,53.2,388,27.26
0217b55f,7,Holstein,25.47,33.44,79.4,235,21.63
dfa19d68,2,Guernsey,16.33,35.98,71.0,103,9.7
73046a63,6,Holstein,17.69,17.12,82.36,90,35.72
bec88bf6,8,Holstein,24.28,15.26,62.84,152,32.15
7cb991e4,5,Holstein,24.04,42.77,41.48,143,16.34
9f1ac835,3,Jersey,20.19,22.05,71.08,23,22.28
e32cda13,7,Jersey,17.23,25.33,46.27,371,13.02
45cd2f60,9,Holstein,25.5,22.56,60.07,167,24.97
551ea421,3,Jersey,17.96,33.07,72.83,289,10.39
b3bc31e0,7,Holstein,26.19,28.13,58.36,381,21.11
eced317a,5,Jersey,17.02,25.09,61.38,208,20.54
57922d84,6,Holstein,23.58,3.28,49.22,100,34.93
36584f45,9,Holstein,26.23,17.44,56.82,176,28.59
b699435f,4,Holstein,21.92,13.46,72.64,236,30.07
75c1c421,9,Holstein,27.91,11.11,62.91,210,27.45
3f5f054c,4,Holstein,24.12,35.88,69.77,394,13.77
1987466a,3,Holstein,18.8,35.46,76.48,279,13.14
477f48c4,4,Holstein,26.87,27.82,41.48,334,27.06
bf9b5eb9,4,Holstein,27.61,8.93,89.44,123,36.98
36881a34,10,Holstein,19.82,45.0,59.69,118,15.72
9a30b9e0,8,Holstein,26.42,27.05,65.27,315,20.71
111ece9e,10,Holstein,27.09,16.05,74.55,318,23.25
af6d31d9,7,Jersey,18.1,22.24,81.17,175,21.95
1d7c0e30,3,Guernsey,16.56,36.31,63.93,40,17.98
f89e43d6,7,Holstein,25.94,23.98,58.8,272,27.1
8b6e24cb,2,Holstein,19.25,16.86,64.72,369,22.46
fbb7dfb0,10,Holstein,23.02,14.12,39.27,277,21.39
d3ef820f,9,Holstein,23.18,20.8,42.53,93,29.87
4d39aa27,4,Holstein,22.99,7.23,74.23,220,31.46
1d750c3b,3,Jersey,15.92,33.48,70.68,359,10.31
2dff6d25,4,Holstein,22.73,20.89,63.47,293,29.68
5994fcbb,2,Holstein,23.63,16.0,68.04,203,28.5
4bdc2859,10,Holstein,20.33,12.76,59.99,194,25.19
69a2a631,8,Jersey,15.39,0.66,70.45,286,16.84
2f86ca6a,4,Holstein,18.21,8.52,71.42,10,26.81
bec88bf6,8,Holstein,26.38,1.23,57.77,195,31.53
ab414fad,9,Holstein,21.02,26.29,54.64,145,22.93
b1d33417,6,Guernsey,19.65,9.9,68.62,6,20.89
03dd0d9b,6,Jersey,19.38,32.26,48.2,167,16.98
38b8ba65,8,Jersey,16.89,26.67,57.09,387,12.96
63d9dbb2,2,Holstein,23.32,0.75,48.77,141,32.92
977e3f10,7,Holstein,21.46,29.09,82.89,369,17.67
fd08f868,7,Holstein,18.87,18.79,73.61,341,25.2
9c1e8daf,5,Guernsey,18.32,-5.89,90.93,330,16.25
37d75728,10,Holstein,21.68,13.67,68.79,155,27.4
92491765,6,Holstein,22.46,23.55,90.23,361,19.63
75ce8b32,8,Jersey,16.78,13.67,45.38,358,11.72
a95d97bf,9,Jersey,23.42,16.33,57.25,268,19.37
c661564c,5,Jersey,24.64,22.04,79.69,141,26.86
844ef924,10,Holstein,23.69,42.33,46.69,253,10.64
75c1c421,9,Holstein,23.1,25.13,39.37,198,26.52
23ef4313,5,Jersey,17.5,28.98,45.77,303,18.56
2ff33a11,2,Holstein,29.66,15.99,72.24,88,31.83
e8b21ad0,3,Jersey,19.31,11.82,42.99,298,21.39
664b3b8c,3,Holstein,22.07,0.25,48.76,148,33.29
2fa3b99d,2,Holstein,21.99,31.91,47.72,82,23.28
739a340e,3,Holstein,24.79,13.95,71.01,24,33.98
ce152fd5,8,Holstein,25.06,6.64,70.86,26,31.48
52326c4d,4,Holstein,19.19,31.13,43.6,186,25.05
71a386ab,6,Guernsey,16.9,12.24,61.18,187,22.18
bfd49f89,3,Holstein,20.35,22.77,80.36,26,31.04
3411bdc6,5,Holstein,21.94,4.81,46.31,376,27.82
d753cb96,9,Jersey,18.24,30.91,55.64,129,15.4
286e6f55,8,Jersey,20.29,13.13,42.53,393,14.14
c489ed5f,9,Holstein,21.72,24.76,47.98,239,22.49
fd7da32a,4,Holstein,23.46,34.0,65.5,328,20.89
c759453a,5,Holstein,27.75,19.7,57.36,132,39.88
fafb9efc,4,Holstein,25.66,21.75,45.52,125,36.38
d753cb96,9,Jersey,16.38,3.9,49.54,320,15.01
85596f79,7,Holstein,23.11,12.76,59.13,225,29.01
24fbc723,4,Guernsey,25.21,20.42,66.82,14,22.58
3016be72,9,Holstein,27.75,12.55,55.04,28,30.61
7c5f7df8,7,Holstein,20.83,16.71,85.12,338,24.59
4e113777,9,Holstein,21.96,26.2,20.0,388,16.88
128c7b6f,5,Jersey,15.57,21.68,77.43,317,17.51
bec88bf6,8,Holstein,22.89,16.51,30.63,241,26.65
d610ddcc,5,Holstein,25.73,18.1,37.54,123,38.64
25e0055c,2,Jersey,18.47,1.61,47.78,315,16.51
010e6907,3,Holstein,26.19,9.04,58.98,132,34.08
773ac735,9,Holstein,25.83,18.43,87.8,290,23.85
2dff6d25,4,Holstein,26.06,9.33,60.75,1,22.15
8fbeeac0,10,Holstein,28.05,4.26,44.99,330,20.04
84941a56,7,Jersey,16.93,26.66,35.35,338,12.52
4be509d8,2,Holstein,24.31,-5.38,62.89,196,29.54
d3336846,10,Holstein,24.72,20.2,45.27,153,28.4
61951de5,3,Holstein,24.19,24.49,55.05,159,29.51
1cbda324,9,Holstein,25.6,10.18,77.12,194,28.23
8cab37b9,6,Jersey,14.37,36.18,52.44,182,13.38
0711979e,3,Holstein,27.48,14.73,52.15,168,33.43
8f9ec222,9,Jersey,20.78,10.2,54.06,331,16.19
e58a535e,6,Holstein,24.41,25.02,69.85,310,25.9
21a8fae3,2,Holstein,27.94,13.14,50.74,220,30.58
4686b9da,2,Jersey,14.29,24.19,65.39,190,18.21
c11ffd72,2,Holstein,26.04,27.56,56.67,358,19.93
b3bc31e0,7,Holstein,30.04,22.96,55.85,324,27.13
e062e9e2,6,Jersey,19.15,33.38,75.11,256,16.14
85e06027,3,Jersey,16.15,9.64,56.95,211,20.02
ae4c5062,7,Jersey,18.88,19.88,83.81,205,21.72
85689564,10,Holstein,22.0,26.49,54.66,141,23.8
e8b21ad0,3,Jersey,18.9,18.17,59.7,268,20.83
ed174e05,10,Jersey,10.85,31.84,75.54,49,12.47
e7c26c99,2,Holstein,28.22,37.4,49.33,94,21.73
3d2556c5,8,Holstein,17.42,38.67,75.13,249,14.72
526594f3,9,Holstein,26.21,4.83,41.2,88,31.14
68a8cc7a,7,Holstein,20.85,16.83,29.75,133,27.91
41b467cc,3,Jersey,15.64,29.92,54.5,317,13.38
bc196e0b,8,Guernsey,21.59,9.48,26.04,10,15.66
8a950a9b,4,Holstein,21.94,9.18,84.25,133,35.84
5efcaa06,6,Holstein,21.76,30.0,53.13,375,19.76
189ebe93,2,Holstein,22.85,35.49,71.85,251,19.54
679df932,3,Holstein,25.3,27.5,47.25,191,28.02
5c64229b,4,Jersey,20.27,14.22,59.87,110,23.37
bc09acb0,6,Holstein,29.09,32.24,57.04,94,23.07
3844d1fa,10,Holstein,21.08,26.01,36.78,11,22.73
d8341f03,5,Guernsey,21.16,22.3,52.27,352,17.1
0dbf2ea3,4,Holstein,20.86,16.91,31.65,9,28.61
59b3d6a4,4,Holstein,30.05,41.74,33.83,346,20.02
5cb03f40,3,Jersey,17.99,12.17,91.46,399,14.96
a1133681,2,Jersey,23.93,20.41,72.07,328,16.57
6b7ca0ac,2,Holstein,29.7,26.44,51.19,324,23.58
75af9eaf,8,Jersey,16.85,18.25,60.38,192,22.01
7ae60dae,9,Jersey,22.89,31.86,83.1,15,13.75
a9f81081,10,Guernsey,20.73,16.6,46.73,319,13.44
d0b33a95,8,Jersey,17.56,24.09,55.85,104,17.72
8e19cf6e,7,Jersey,15.34,24.86,55.12,295,15.99
ced68330,10,Holstein,21.99,7.29,54.32,308,23.0
5d366c55,2,Holstein,24.81,21.84,53.78,92,31.85
b99c6862,2,Jersey,15.67,30.39,61.4,218,13.01
2a131b4d,10,Holstein,24.34,23.9,57.69,327,21.71
9d9d6ea5,10,Holstein,26.01,19.5,41.25,234,26.89
098d755f,2,Holstein,26.86,12.6,72.97,377,24.43
019ca2d5,6,Holstein,22.98,11.82,60.16,288,28.75
526594f3,9,Holstein,24.22,28.29,51.48,79,27.81
23ef4313,5,Jersey,10.0,10.76,75.08,354,15.3
f499d8c1,9,Holstein,27.28,3.18,55.57,344,22.28
7d309052,7,Holstein,22.22,19.45,46.16,156,34.72
286e6f55,8,Jersey,16.79,4.13,60.13,44,20.07
b0f3ecc1,8,Holstein,27.54,2.7,80.01,198,33.44
66f4acd0,3,Holstein,24.54,27.97,71.94,240,27.0
c3d64884,10,Guernsey,17.55,18.09,37.17,38,17.9
351b3b78,5,Holstein,22.31,17.55,67.38,261,28.57
24fbc723,4,Guernsey,18.21,26.35,58.29,23,15.22
693a13f4,5,Jersey,18.86,17.29,62.89,325,20.19
c4f292da,9,Holstein,22.8,24.42,60.68,13,20.97
ae96cecf,10,Holstein,23.51,26.21,53.64,234,20.68
62ee8b87,8,Holstein,22.97,12.2,74.39,187,26.01
ff0435cd,5,Holstein,27.84,11.32,67.6,217,34.54
66e10ae6,5,Guernsey,20.57,20.64,55.4,280,20.58
4a1bed79,8,Holstein,23.35,14.94,45.85,249,27.58
933d934f,5,Holstein,22.7,6.7,84.39,337,30.23
00466f15,3,Holstein,23.04,29.97,51.78,198,22.3
d0b33a95,8,Jersey,19.74,11.91,88.34,397,17.5
5f363cfa,4,Holstein,33.27,20.75,75.52,297,31.59
378c8b8f,9,Jersey,16.85,20.76,69.34,268,17.09
66f4acd0,3,Holstein,24.88,21.83,51.61,234,30.88
4dcbdf6a,5,Holstein,26.9,5.7,73.51,61,38.06
a868d649,6,Holstein,21.19,18.06,42.57,336,26.15
af644fd4,7,Holstein,25.72,4.42,100.0,61,33.91
5276f932,7,Jersey,18.5,26.98,47.46,219,16.39
